attack_ledger,contexts,create_time,episode_id,first_attack_turn,first_ready_turn,first_shadow_turn,is_first_choice,is_first_offered,log_turns,min_overage,opening_basics,opening_dark_energy,opening_grim_ex,opening_hand,opening_impidimp,opening_morgrem,opening_rare_candy,opp_attacks,opp_bodies_left,opp_damage,opp_deck_left,opp_first_attack_turn,opp_grim_ko,opp_kos,opp_max_attack_damage,opp_mulligans,opp_one_shot_kos,opp_prize_left,opponent_family,opponent_hash,opponent_rating,opponent_submission,our_active_steps,our_attacks,our_bodies_left,our_damage,our_deck_left,our_draws,our_empty_actions,our_grim_ko,our_grim_one_shot,our_hand_left,our_ko_ledger,our_kos,our_max_attack_damage,our_mulligans,our_one_shot_kos,our_prize_left,our_rating,our_small_ko,our_turns,our_zero_damage_attacks,seat,statuses,turns,version,went_first,won
"[{""t"": 4, ""by"": ""opp"", ""atk"": 965, ""card"": 666, ""dmg"": 50, ""ko"": 0, ""os"": 0}, {""t"": 5, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 1}, {""t"": 6, ""by"": ""opp"", ""atk"": 253, ""card"": 190, ""dmg"": 220, ""ko"": 0, ""os"": 0}, {""t"": 7, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 180, ""ko"": 0, ""os"": 0}, {""t"": 8, ""by"": ""opp"", ""atk"": 253, ""card"": 190, ""dmg"": 220, ""ko"": 1, ""os"": 0}, {""t"": 9, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 230, ""ko"": 1, ""os"": 0}, {""t"": 10, ""by"": ""opp"", ""atk"": 253, ""card"": 190, ""dmg"": 260, ""ko"": 0, ""os"": 0}, {""t"": 11, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 12, ""by"": ""opp"", ""atk"": 253, ""card"": 190, ""dmg"": 250, ""ko"": 1, ""os"": 0}, {""t"": 13, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}]","{""0"": 47, ""1"": 1, ""3"": 1, ""4"": 2, ""5"": 2, ""7"": 16, ""13"": 8, ""15"": 5, ""16"": 8, ""21"": 6, ""22"": 3, ""30"": 1, ""37"": 1, ""40"": 8, ""43"": 3}",2026-08-12T11:07:40.416878Z,92293437,5,5,5,,False,13,589.2464069999999,1,2,1,112|1137|1231|648|7|7|647,0,1,0,5,1,1000,19,4,0,2,260,0,0,2,Archaludon,2b6a7dd699d2b6a5,685.3548,55425430,112,5,5,1040,16,39,0,2,0,7,"[{""t"": 8, ""c"": 648, ""os"": false}, {""t"": 12, ""c"": 648, ""os"": false}]",3,230,2,1,2,773.1259,0,7,0,1,DONE|DONE,13,v21,True,True
"[{""t"": 3, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 390, ""ko"": 1, ""os"": 1}, {""t"": 5, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 1}, {""t"": 6, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 7, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 8, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 2, ""os"": 0}, {""t"": 9, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 10, ""by"": ""us"", ""atk"": 934, ""card"": 646, ""dmg"": 0, ""ko"": 0, ""os"": 0}, {""t"": 11, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 390, ""ko"": 1, ""os"": 1}, {""t"": 12, ""by"": ""us"", ""atk"": 934, ""card"": 646, ""dmg"": 50, ""ko"": 0, ""os"": 0}, {""t"": 13, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 1}]","{""0"": 35, ""1"": 1, ""2"": 1, ""4"": 4, ""5"": 2, ""7"": 10, ""13"": 8, ""15"": 2, ""16"": 8, ""21"": 4, ""22"": 1, ""40"": 8, ""43"": 1}",2026-08-12T11:11:40.303876900Z,92294364,6,6,6,,False,13,590.4767899999999,2,1,0,1259|1137|112|1086|1152|7|112,0,0,0,6,6,1620,16,3,1,5,390,0,4,1,Grimmsnarl (mirror),9714ab5c3996f6cc,864.6693,55448967,85,4,4,470,29,16,0,1,0,4,"[{""t"": 3, ""c"": 112, ""os"": true}, {""t"": 5, ""c"": 646, ""os"": true}, {""t"": 9, ""c"": 648, ""os"": false}, {""t"": 11, ""c"": 112, ""os"": true}, {""t"": 13, ""c"": 646, ""os"": true}]",2,210,0,0,3,877.0207,4,6,1,1,DONE|DONE,13,v21,False,False
"[{""t"": 4, ""by"": ""opp"", ""atk"": 1240, ""card"": 861, ""dmg"": 200, ""ko"": 1, ""os"": 1}, {""t"": 5, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 6, ""by"": ""opp"", ""atk"": 1225, ""card"": 849, ""dmg"": 230, ""ko"": 0, ""os"": 0}, {""t"": 7, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 8, ""by"": ""opp"", ""atk"": 1240, ""card"": 861, ""dmg"": 350, ""ko"": 1, ""os"": 1}, {""t"": 10, ""by"": ""opp"", ""atk"": 1240, ""card"": 861, ""dmg"": 250, ""ko"": 1, ""os"": 1}, {""t"": 11, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 12, ""by"": ""opp"", ""atk"": 1225, ""card"": 849, ""dmg"": 230, ""ko"": 0, ""os"": 0}, {""t"": 13, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}]","{""0"": 58, ""1"": 1, ""3"": 1, ""4"": 3, ""5"": 1, ""7"": 17, ""13"": 12, ""15"": 4, ""16"": 12, ""21"": 5, ""22"": 2, ""27"": 1, ""30"": 2, ""37"": 1, ""40"": 12, ""41"": 1, ""43"": 2}",2026-08-12T11:15:38.328740300Z,92295332,5,5,5,0,True,13,586.3429960000003,1,1,1,648|1227|1219|112|1219|7|1259,0,0,0,5,1,1260,22,4,0,3,350,0,3,2,Mega Lopunny / Froslass,34d66734d290ea3d,828.2184,55432319,135,4,6,840,13,41,0,1,1,6,"[{""t"": 4, ""c"": 112, ""os"": true}, {""t"": 8, ""c"": 648, ""os"": true}, {""t"": 10, ""c"": 647, ""os"": true}]",4,210,0,0,3,811.4134,2,7,0,0,DONE|DONE,13,v21,True,True
"[{""t"": 4, ""by"": ""opp"", ""atk"": 120, ""card"": 96, ""dmg"": 320, ""ko"": 1, ""os"": 1}, {""t"": 5, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 200, ""ko"": 1, ""os"": 0}, {""t"": 6, ""by"": ""opp"", ""atk"": 120, ""card"": 96, ""dmg"": 440, ""ko"": 1, ""os"": 0}, {""t"": 7, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 190, ""ko"": 1, ""os"": 0}, {""t"": 8, ""by"": ""opp"", ""atk"": 120, ""card"": 96, ""dmg"": 500, ""ko"": 1, ""os"": 0}, {""t"": 9, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 180, ""ko"": 1, ""os"": 0}]","{""0"": 40, ""1"": 1, ""2"": 1, ""4"": 3, ""5"": 2, ""7"": 14, ""13"": 6, ""15"": 3, ""16"": 6, ""21"": 6, ""22"": 2, ""38"": 1, ""40"": 6, ""41"": 1, ""43"": 3}",2026-08-12T11:19:35.695991900Z,92296264,5,5,5,0,True,9,589.8707499999999,1,1,0,1219|1152|7|1086|646|647|1227,1,1,0,3,1,1260,20,4,0,3,500,3,1,1,Ogerpon,0dede7cb8026e473,843.6909,55448563,95,3,4,570,19,38,0,2,0,5,"[{""t"": 4, ""c"": 647, ""os"": true}, {""t"": 6, ""c"": 648, ""os"": false}, {""t"": 8, ""c"": 648, ""os"": false}]",3,200,1,0,2,866.7262,1,5,0,0,DONE|DONE,9,v21,True,True
"[{""t"": 4, ""by"": ""opp"", ""atk"": 223, ""card"": 169, ""dmg"": 60, ""ko"": 0, ""os"": 0}, {""t"": 5, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 180, ""ko"": 0, ""os"": 0}, {""t"": 6, ""by"": ""opp"", ""atk"": 224, ""card"": 190, ""dmg"": 230, ""ko"": 0, ""os"": 0}, {""t"": 7, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 8, ""by"": ""opp"", ""atk"": 253, ""card"": 190, ""dmg"": 220, ""ko"": 1, ""os"": 0}, {""t"": 9, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 10, ""by"": ""opp"", ""atk"": 223, ""card"": 169, ""dmg"": 70, ""ko"": 0, ""os"": 0}, {""t"": 11, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 150, ""ko"": 1, ""os"": 0}, {""t"": 12, ""by"": ""opp"", ""atk"": 253, ""card"": 190, ""dmg"": 260, ""ko"": 0, ""os"": 0}, {""t"": 13, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 190, ""ko"": 1, ""os"": 1}, {""t"": 14, ""by"": ""opp"", ""atk"": 253, ""card"": 190, ""dmg"": 250, ""ko"": 1, ""os"": 0}]","{""0"": 41, ""1"": 1, ""2"": 1, ""3"": 2, ""4"": 2, ""5"": 1, ""7"": 13, ""13"": 6, ""15"": 5, ""16"": 6, ""21"": 5, ""22"": 3, ""30"": 1, ""40"": 6, ""43"": 3}",2026-08-12T11:23:35.686435600Z,92297190,5,5,5,,False,15,590.185468,2,2,1,647|648|7|7|112|860|1152,0,1,0,6,1,1090,7,4,0,2,260,0,0,2,Archaludon,ebd4dbb270dce6a2,796.1327,54987267,96,5,5,940,17,32,0,2,0,9,"[{""t"": 8, ""c"": 648, ""os"": false}, {""t"": 14, ""c"": 648, ""os"": false}]",5,210,0,1,1,907.8802,0,8,0,1,DONE|DONE,15,v21,True,True
"[{""t"": 6, ""by"": ""opp"", ""atk"": 1072, ""card"": 743, ""dmg"": 200, ""ko"": 1, ""os"": 1}, {""t"": 8, ""by"": ""opp"", ""atk"": 1072, ""card"": 743, ""dmg"": 220, ""ko"": 1, ""os"": 1}, {""t"": 10, ""by"": ""opp"", ""atk"": 1072, ""card"": 743, ""dmg"": 260, ""ko"": 1, ""os"": 1}, {""t"": 12, ""by"": ""opp"", ""atk"": 1072, ""card"": 743, ""dmg"": 300, ""ko"": 1, ""os"": 1}, {""t"": 13, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 390, ""ko"": 1, ""os"": 1}, {""t"": 14, ""by"": ""opp"", ""atk"": 1072, ""card"": 743, ""dmg"": 380, ""ko"": 1, ""os"": 1}]","{""0"": 25, ""1"": 1, ""2"": 1, ""4"": 4, ""5"": 3, ""7"": 5, ""13"": 2, ""15"": 1, ""16"": 2, ""21"": 2, ""22"": 1, ""37"": 1, ""40"": 1, ""41"": 1, ""43"": 1}",2026-08-12T11:27:35.537276200Z,92298133,13,13,13,0,True,14,594.4038800000004,2,1,0,1259|1086|1152|1152|646|646|7,2,0,0,5,5,1360,19,6,0,5,380,1,5,2,Alakazam,cc38cb450b86770a,885.8335,55357216,51,1,3,390,31,21,0,1,1,1,"[{""t"": 6, ""c"": 104, ""os"": true}, {""t"": 8, ""c"": 647, ""os"": true}, {""t"": 10, ""c"": 646, ""os"": true}, {""t"": 12, ""c"": 646, ""os"": true}, {""t"": 14, ""c"": 648, ""os"": true}]",1,390,1,1,5,933.7335,4,7,0,0,DONE|DONE,14,v21,True,False
"[{""t"": 4, ""by"": ""us"", ""atk"": 934, ""card"": 646, ""dmg"": 20, ""ko"": 0, ""os"": 0}, {""t"": 5, ""by"": ""opp"", ""atk"": 1072, ""card"": 743, ""dmg"": 250, ""ko"": 1, ""os"": 1}, {""t"": 6, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 380, ""ko"": 1, ""os"": 0}, {""t"": 7, ""by"": ""opp"", ""atk"": 1072, ""card"": 743, ""dmg"": 330, ""ko"": 1, ""os"": 0}, {""t"": 8, ""by"": ""us"", ""atk"": 936, ""card"": 647, ""dmg"": 130, ""ko"": 1, ""os"": 0}, {""t"": 9, ""by"": ""opp"", ""atk"": 1072, ""card"": 743, ""dmg"": 350, ""ko"": 1, ""os"": 1}, {""t"": 11, ""by"": ""opp"", ""atk"": 1072, ""card"": 743, ""dmg"": 380, ""ko"": 1, ""os"": 1}, {""t"": 12, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 390, ""ko"": 1, ""os"": 0}, {""t"": 13, ""by"": ""opp"", ""atk"": 1072, ""card"": 743, ""dmg"": 460, ""ko"": 1, ""os"": 1}]","{""0"": 27, ""1"": 1, ""3"": 1, ""4"": 4, ""5"": 2, ""7"": 7, ""13"": 4, ""15"": 2, ""16"": 4, ""21"": 5, ""22"": 2, ""30"": 1, ""37"": 2, ""40"": 3, ""43"": 2}",2026-08-12T11:31:35.393346100Z,92299068,4,6,6,,False,13,592.8077530000003,1,2,0,7|1152|1152|112|1079|7|1086,0,0,1,5,4,1770,11,5,0,5,460,0,4,1,Alakazam,cc38cb450b86770a,851.2757,55452107,67,4,2,920,29,14,0,2,1,2,"[{""t"": 5, ""c"": 646, ""os"": true}, {""t"": 7, ""c"": 648, ""os"": false}, {""t"": 9, ""c"": 647, ""os"": true}, {""t"": 11, ""c"": 104, ""os"": true}, {""t"": 13, ""c"": 648, ""os"": true}]",4,390,0,0,2,892.5834,3,6,0,1,DONE|DONE,13,v21,False,False
"[{""t"": 3, ""by"": ""us"", ""atk"": 934, ""card"": 646, ""dmg"": 0, ""ko"": 0, ""os"": 0}, {""t"": 4, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 1}, {""t"": 5, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 6, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 7, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 8, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 9, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 10, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 11, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 2, ""os"": 0}, {""t"": 13, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}]","{""0"": 47, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""7"": 16, ""13"": 11, ""15"": 5, ""16"": 11, ""21"": 5, ""22"": 2, ""30"": 2, ""40"": 11, ""41"": 1, ""43"": 2}",2026-08-12T11:35:36.194301800Z,92300019,3,5,5,0,True,13,587.6641129999999,2,2,1,648|7|646|646|1097|7|1219,2,0,0,4,4,840,17,4,2,2,210,0,1,4,Grimmsnarl (mirror),9714ab5c3996f6cc,845.0727,55455018,118,6,6,1050,25,30,0,0,0,3,"[{""t"": 4, ""c"": 646, ""os"": true}, {""t"": 8, ""c"": 112, ""os"": false}]",5,210,0,0,1,857.223,2,7,1,0,DONE|DONE,13,v21,True,True
"[{""t"": 4, ""by"": ""opp"", ""atk"": 1072, ""card"": 743, ""dmg"": 320, ""ko"": 1, ""os"": 1}, {""t"": 5, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 360, ""ko"": 1, ""os"": 1}, {""t"": 6, ""by"": ""opp"", ""atk"": 1072, ""card"": 743, ""dmg"": 400, ""ko"": 1, ""os"": 1}, {""t"": 7, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 360, ""ko"": 1, ""os"": 1}, {""t"": 8, ""by"": ""opp"", ""atk"": 1072, ""card"": 743, ""dmg"": 420, ""ko"": 1, ""os"": 1}, {""t"": 10, ""by"": ""opp"", ""atk"": 1072, ""card"": 743, ""dmg"": 460, ""ko"": 1, ""os"": 1}]","{""0"": 33, ""1"": 1, ""3"": 2, ""4"": 3, ""5"": 1, ""7"": 9, ""8"": 1, ""15"": 2, ""21"": 5, ""22"": 2, ""30"": 1, ""41"": 1, ""43"": 2}",2026-08-12T11:39:36.496693500Z,92300965,5,5,5,0,True,10,591.0507649999998,1,1,0,1152|860|7|1086|1219|1227|1231,0,0,0,4,6,1600,8,4,0,4,460,0,4,1,Alakazam,cc38cb450b86770a,870.5274,55433883,63,2,5,720,18,26,0,2,2,3,"[{""t"": 4, ""c"": 860, ""os"": true}, {""t"": 6, ""c"": 648, ""os"": true}, {""t"": 8, ""c"": 648, ""os"": true}, {""t"": 10, ""c"": 104, ""os"": true}]",2,360,0,2,4,883.8261,2,5,0,0,DONE|DONE,10,v21,True,False
"[{""t"": 2, ""by"": ""opp"", ""atk"": 323, ""card"": 235, ""dmg"": 10, ""ko"": 0, ""os"": 0}, {""t"": 4, ""by"": ""opp"", ""atk"": 323, ""card"": 235, ""dmg"": 10, ""ko"": 0, ""os"": 0}, {""t"": 5, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 2, ""os"": 0}, {""t"": 6, ""by"": ""opp"", ""atk"": 154, ""card"": 121, ""dmg"": 260, ""ko"": 0, ""os"": 0}, {""t"": 7, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 8, ""by"": ""opp"", ""atk"": 154, ""card"": 121, ""dmg"": 260, ""ko"": 0, ""os"": 0}, {""t"": 9, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 10, ""by"": ""opp"", ""atk"": 153, ""card"": 121, ""dmg"": 70, ""ko"": 0, ""os"": 0}, {""t"": 11, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 12, ""by"": ""opp"", ""atk"": 154, ""card"": 121, ""dmg"": 260, ""ko"": 2, ""os"": 0}, {""t"": 13, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}]","{""0"": 37, ""1"": 1, ""3"": 2, ""4"": 1, ""5"": 1, ""7"": 11, ""13"": 6, ""15"": 5, ""16"": 6, ""21"": 7, ""22"": 3, ""30"": 3, ""37"": 1, ""38"": 1, ""40"": 4, ""41"": 1, ""43"": 3}",2026-08-12T11:43:35.601870500Z,92301932,5,5,5,0,True,13,592.1809850000001,1,1,0,112|7|1097|1259|1137|1259|1227,0,0,0,6,3,870,6,2,0,2,260,2,0,2,Dragapult,202ee2cec6cbe8b4,833.7994,55455472,93,5,3,1050,25,34,0,2,0,6,"[{""t"": 12, ""c"": 648, ""os"": false}, {""t"": 12, ""c"": 648, ""os"": false}]",5,210,0,0,1,856.995,0,7,0,0,DONE|DONE,13,v21,True,True
"[{""t"": 4, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 390, ""ko"": 1, ""os"": 1}, {""t"": 5, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 6, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 7, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 8, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 2, ""os"": 0}, {""t"": 9, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 11, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 2, ""os"": 0}, {""t"": 13, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 15, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 390, ""ko"": 2, ""os"": 2}]","{""0"": 57, ""1"": 1, ""3"": 3, ""4"": 2, ""7"": 23, ""13"": 7, ""15"": 6, ""16"": 7, ""21"": 5, ""22"": 2, ""30"": 1, ""37"": 1, ""40"": 7, ""41"": 1, ""43"": 2}",2026-08-12T11:47:35.519124300Z,92302852,5,3,5,0,True,15,587.8058779999998,1,0,1,648|1259|112|1182|1152|1079|1152,0,0,1,3,1,810,29,4,2,3,390,0,1,2,Grimmsnarl (mirror),17125d8ba1b278fc,949.2923,55454334,125,6,6,1440,12,32,0,1,0,9,"[{""t"": 4, ""c"": 112, ""os"": true}, {""t"": 8, ""c"": 648, ""os"": false}, {""t"": 8, ""c"": 112, ""os"": false}]",5,390,0,2,1,878.3427,2,8,0,0,DONE|DONE,15,v21,True,True
"[{""t"": 4, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 1}, {""t"": 5, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 6, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 7, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 9, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 11, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}]","{""0"": 40, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""7"": 16, ""13"": 6, ""15"": 4, ""16"": 6, ""21"": 5, ""22"": 2, ""30"": 2, ""40"": 6, ""41"": 1, ""43"": 2}",2026-08-12T11:51:35.827998200Z,92303795,5,5,5,0,True,11,588.7977470000006,2,1,0,1097|1122|7|646|1219|112|647,1,1,0,2,2,420,29,4,2,1,210,0,1,5,Grimmsnarl (mirror),9714ab5c3996f6cc,883.6788,55366690,95,4,6,840,18,21,0,0,0,11,"[{""t"": 4, ""c"": 647, ""os"": true}]",3,210,0,0,2,905.5406,1,6,0,0,DONE|DONE,11,v21,True,True
"[{""t"": 3, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 390, ""ko"": 1, ""os"": 1}, {""t"": 4, ""by"": ""opp"", ""atk"": 560, ""card"": 401, ""dmg"": 360, ""ko"": 1, ""os"": 1}, {""t"": 5, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 2, ""os"": 1}, {""t"": 6, ""by"": ""opp"", ""atk"": 559, ""card"": 400, ""dmg"": 60, ""ko"": 0, ""os"": 0}, {""t"": 7, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 9, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 390, ""ko"": 2, ""os"": 2}]","{""0"": 22, ""1"": 1, ""4"": 1, ""5"": 1, ""7"": 11, ""13"": 2, ""15"": 4, ""16"": 2, ""21"": 4, ""22"": 2, ""37"": 2, ""40"": 2, ""41"": 1, ""43"": 2}",2026-08-12T11:55:35.738907100Z,92304739,3,3,3,0,True,9,593.2260489999996,1,1,1,1079|646|1097|1097|648|1227|7,1,0,1,2,4,420,25,4,0,1,360,0,1,4,other: Team Rocket's Mewtwo ex,c7f1cd6579e2b0e8,801.0421,55281815,57,4,4,1200,26,20,0,1,1,11,"[{""t"": 4, ""c"": 648, ""os"": true}]",7,390,0,4,1,924.1365,0,5,0,0,DONE|DONE,9,v21,True,True
"[{""t"": 2, ""by"": ""opp"", ""atk"": 934, ""card"": 646, ""dmg"": 0, ""ko"": 0, ""os"": 0}, {""t"": 4, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 390, ""ko"": 1, ""os"": 1}, {""t"": 5, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 6, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 7, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 8, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 9, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 10, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 11, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 13, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 390, ""ko"": 1, ""os"": 1}]","{""0"": 41, ""1"": 1, ""3"": 2, ""4"": 1, ""5"": 2, ""7"": 15, ""13"": 4, ""15"": 5, ""16"": 4, ""21"": 8, ""22"": 2, ""30"": 4, ""37"": 1, ""40"": 4, ""41"": 1, ""43"": 3}",2026-08-12T11:59:35.808385500Z,92305667,5,5,5,0,True,13,582.1113870000005,1,1,0,1122|1086|646|7|1152|647|1086,1,1,0,5,2,1020,25,2,2,1,390,0,1,5,Grimmsnarl (mirror),9714ab5c3996f6cc,852.3452,55371062,98,5,6,1230,9,37,0,0,0,14,"[{""t"": 4, ""c"": 112, ""os"": true}]",3,390,1,1,1,935.6376,1,7,0,0,DONE|DONE,13,v21,True,True
